element_id,part_num,color_id,design_id
4492322,89536,0,52035
6103367,75c32,0,57274
4504775,2420,378,""
6024587,4162pr0022,0,13231
6021803,4162pr0021,0,12808
6045721,4162pr0028,0,15117
6074769,89536,0,89536
6052208,4162pr0029,0,15622
6082179,4162pr0031,0,18354
4500917,52031,0,52031
6070233,4162pr0032,0,17324
6093248,4162pr0034,0,18956
6093252,4162pr0052,0,18960
4502026,6005,15,6005
6045912,11833,0,11833
4177441,41669,0,41669
6122397,22566,0,22566
4275287,45462,1094,""
4160108,41747,0,41747
4160130,41748,0,41748
4561035,43719,0,43719
4563681,60583b,0,60583
6050828,11208,0,11208
6108748,50955pr0001,0,20762
6108765,50956pr0001,0,20767
6030875,11402,0,11402
4251393,50304,0,50304
4153393,40239,0,40239
6022170,11103,0,11103
4160409,42023,0,42023
6115326,87079pr0073,0,21247
6115328,87079pr0074,0,21248
6115331,87079pr0075,0,21249
6015891,11090,0,11090
6022289,12550pr0002,0,12845
4531192,6239,0,6239
4502266,2609b,0,2609
4622359,42030,0,42030
6022202,11062,0,11062
6020548,95224pr0001,0,12241
6022370,10509pr0002,0,10509
6083347,10288,0,10288
6065919,973c14h02pr2636,0,76382
6094141,15208,0,15208
4550190,50303,0,50303
4227006,50254,0,50254
6014618,10113,0,10113
6510072,1748,84,1748
4646824,98133,0,98133
4199213,6005,72,6005
6034906,10111apr0006,0,10111
4223455,49423,0,49423
4222985,48933,0,48933
4626202,43892,0,43892
6119425,5102c27,0,21830
6119448,5102c37,0,21835
6119444,5102c30,0,21833
6109280,18943,0,18943
6147259,61406pat0006,0,61406
4161332,41770,0,41770
4160738,41750,0,41750
6064767,4162pr0030,0,16986
4503648,57779,0,57779
4195702,41750,0,42020
4239365,50303,0,50303
4587313,42450,0,42450
6006140,60483,0,74695
4114294,32064a,0,32064
6089119,18651,0,18651
4249261,32175,0,32175
6019986,11455,0,11455
6040336,14137,0,14137
243626,2436,0,2436
4282746,2436,0,2436
6097122,14769pr1007,0,19197
4537551,60849,0,60849
6012466,10830pat0001,0,10830
6056234,11610,0,11610
6036006,14045,0,14045
4528334,14226c41,0,63140
6023036,11946,0,11946
6329677,970c25pr9881,378,""
4561803,6556,15,""
6039975,13565,0,13565
610826,6108,0,6108
6001209,2432,2,""
4200789,44815,0,44815
6057903,92099,0,92099
6455740,20312,15,20312
6031916,11954,0,11954
4521319,60919pat0001,0,60919
6148175,75c13,0,76292
6064789,94883,0,94883
6032165,973c03h01pr1238,0,76382
6021952,11957,0,11957
4582405,973c03h01pr1587,0,76382
4180087,43898,0,43898
4535035,973c03h03pr1425,0,76382
4298922,56656pr0001,0,56656
6078892,56908,0,56908
4180508,43722,0,43722
6119405,5102c09,0,21826
4273734,3648b,0,3648
4633178,61506,0,88410
4528717,6153b,0,6153
4582471,61406pat0005,0,61406
4525236,47755,0,47755
4623504,973c37h18pr1774,0,76382
449726,4497,0,4497
6061707,10066pr0003,0,16508
6083672,970c03pr0738,0,18506
6248663,44477,9999,""
6109283,18938,0,18938
4542120,60920pat0001,0,60920
6113039,75902pr0006,0,21100
4143307,31110,0,31110
4196803,30185c01,0,76029
4227079,4868b,0,4868
4194212,45705,0,45705
4529173,44661,0,44661
4227858,6192a,0,6192
4239237,51011,0,51011
4631297,5102c80,0,96891
6075096,973c03h03pr2683,0,76382
4293084,55705,0,55705
6035569,51342pat0008,0,57004
4186636,33303,0,33303
4288241,46667,0,46667
4652418,98371,0,98371
4500064,57550pat0001,0,57550
4218519,47299,0,47299
4286361,47302,0,47302
4177150,42060,0,42060
81781,4744pr0001,0,81781
4261559,30536,0,30536
6028409,6179pr0005,0,13319
4144531,30150,0,30150
6094164,6179pr0011,0,19033
4653790,99061,0,99061
4530093,57515,0,57515
6122099,20600pat0001,0,20600
6086978,99242pr0001,0,18644
6063617,15210,0,15210
6121725,95344,0,95344
4651017,99464,0,99464
4547625,62361,0,62361
4525701,61792pat0001,0,61792
6447763,2446,321,30124
4504476,53451,0,53451
6040298,43711,0,43711
4519243,61053,0,61053
4142095,76320c01,47,76320
4235705,32019,0,75999
4215982,6070,0,6070
4513143,52041,0,52041
6032149,6179pr0023,0,73143
6055612,15446,0,15446
6023030,11421pr0001,0,13028
4656377,43887,0,43887
6022629,12941,0,12941
4205860,6177b,0,6177
471626,4716,0,4716
4651566,44225,0,44225
4109882,30075,2,""
4143825,31367,2,""
4512871,60497,9999,""
4226000,48493,0,48493
6028701,6179pr0018,0,13327
4652236,99010,0,99010
6121945,3626cpr1732,0,22267
6122490,973c03h27pr3113,0,88585
6122529,973c03h27pr3116,0,88585
4226431,32558,0,32558
6057690,973c01h01pr2546,0,76382
4651571,98726,0,98726
4651849,98729,0,98729
4623600,973c37h18pr1775,0,76382
6035088,47517c01pr0002,0,47517
4218083,47432,0,47432
4653847,98603,0,98603
4271074,30293,0,42284
4644088,56908,0,56908
4507190,40340,0,40340
6186610,93590,1,93590
4653439,98342,85,""
4221584,48284,71,""
6057525,32202,0,32202
6188936,93587,0,93587
6101015,4162pr0053,0,19686
6022941,56907,0,56907
6022505,3626cpr1129,0,12863
4525715,63153pat0001,0,61804
4516989,60750,0,60750
4588026,6259,0,6218
4653244,55704,0,55704
4539770,54272,0,54272
6008100,62696,0,62696
4609580,93219pr0002,0,93363
6081331,973c03h01pr2775,0,76382
6455104,10104982,9999,""
6078889,41768,0,41768
6078886,41767,0,41767
4609477,93248pr0001,0,93349
4609584,93228pr0001,0,93366
6020811,98133pr0009,0,10658
6001662,63871,0,63871
6035172,3626cpr1202,0,14050
6129374,22387,0,22387
6022400,93595pr0001,0,94740
6074372,13361pr0005,0,17611
4618556,93564pr0001,0,95100
6134235,24151,0,24151
4296954,56661pr0001,0,56661
6003775,42444,0,42444
6333984,92474pr0002,15,76231
4254937,47843,0,47843
6391203,1686,4,1686
4218587,47501,0,47501
4183501,40235,0,40235
4556981,2526,0,2526
4518336,61073,0,61073
4612394,93056pr0001,0,93796
4613453,93056pr0002,0,94071
4653115,98569,0,98569
4519947,2436,19,""
6523006,5729,1136,5729
4290051,50921,0,50921
6209708,62743,71,62743
6094157,12937pr0002,0,19030
6121831,18675,0,18675
6132731,11476,0,11476
6126103,57894,0,57894
6154177,970c03pr1091,0,27007
6071580,16632,0,16632
6020818,970c03pr0323,0,10704
6171772,28321,0,28321
4186773,44674,0,44674
4551356,40235,0,40235
6310497,37352pr0007,15,69083
4579149,62812,0,62812
6020816,3626cpr0872,0,10670
4648298,6076,0,6076
6039885,75c07,0,60166
6122532,3678bpr0050,0,22717
4652470,93553,0,93553
4613736,33078,0,33078
4227843,30240,0,30240
4624039,90639pr0019,0,96101
6058966,98834,0,98834
6360823,14704,72,""
4622294,92761pr0001,0,95708
4668441,95328pr0001,0,97065
6254472,973c03h12pr3205,0,76382
6077854,31202c03,0,95485
6070162,15211,0,15211
4552671,970c03pr0131,0,87039
4580099,970c03pr0150,0,88611
4586383,970c03pr0154,0,90956
4654943,64798,0,64798
4667794,970c03pr0191,0,93746
6100179,19540,0,19540
6116677,21474,0,21474
6116684,21478,0,21478
6016824,4035,0,4035
4110045,30181,0,30181
6053836,15553pr0001,0,15698
6037625,970c03pr0446,308,14231
6177287,3678bpr0057,0,30722
6314476,973c03h02pr9655,0,76382
6177286,973c02h03pr3718,0,76382
4656322,98162pr0002,326,98162
4625580,970c03pr0235,0,96411
4632653,90639pr0009,0,93301
6023548,970c03pr0259,0,97937
6007966,63869,0,63869
6119243,2486,0,2486
4142915,30658,0,30658
6022432,973c03h27pr2100,0,76382
6008029,95674,0,95674
4124490,30359a,0,30359
4599461,92584,0,92584
4650145,98284,0,98284
4539743,64225,0,64225
4164067,30359b,0,30359
6071281,16674pr0001,0,17436
6054829,61071,0,61071
4650761,970c03pr0278,0,99418
4652082,970c03pr0283,0,99687
4242035,50858,0,50858
4142731,30332,0,30332
4168610,42602,33,""
4163544,41862,0,41862
6019226,970c03pr0418,0,12585
6020588,970c03pr0425,0,12679
4580096,970c03pr0148,0,88605
6104030,18896,0,18896
4206156,30565,0,30565
4271754,30246,0,30246
6055053,970c03pr0569,72,15777
4595707,92107,0,92107
6020848,76768,0,76768
6023685,970c03pr0223,0,96053
4221240,47846,0,47846
70358,70358,0,70358
4180485,43712,0,43712
6070649,14222pr0005,0,17418
4581862,58120,71,""
6070778,98223,0,98223
6069975,17048,0,17048
6069135,16855,0,16855
6006770,10166pr0001,0,10651
6042795,970c03pr0548,0,14664
6448319,15456,71,3768
6062362,970c03pr0628,0,16580
4141255,30360,0,30360
4113942,30149,0,30149
4143243,3943b,0,3943
6069804,970c03pr0649,0,17246
6182792,98138pr0076,0,32732
4297107,48203,0,48203
4168001,42608,0,42608
4243578,51278,117,""
4168694,6474,0,6474
6070695,14769,0,14769
6156414,33078,0,25994
6069980,16697,0,16697
6155002,62711,0,27058
4625459,6636pr0010,0,96406
4277668,30381,0,30381
4539482,64567,0,64567
4273400,53454,0,53454
6251042,48056,9999,""
6028416,970c03pr0474,272,13320
6042825,970c03pr0549,28,14665
4293186,30361cpr0003,0,55440
6021513,30361cpr0003,0,55440
4659404,64449,0,64449
4293076,55704,0,55704
4262023,4208,0,4208
6168708,15407,1103,28803
4159623,41529,0,41529
4158029,32506,0,32506
6058049,970c03pr0606,0,16288
6201700,973c35h01pr4009,288,76382
6001664,98223,0,98223
4540091,31321,2,31321
4550927,30373,0,30373
6036031,11113pr0004,0,14115
4596244,92259,0,92259
6083427,74967pr0001,0,18459
4188143,32532,0,32532
4540696,970e04,0,84637
6083667,970c03pr0737,0,18505
6153616,64798pr0120,0,26922
4116941,75c10,0,76302
4630754,75c13,0,76292
4288480,75c14,0,56178
4579277,75c15,0,89645
4272854,41535,0,41535
6473341,10301,0,10301
4509113,75c22,0,62530
4188658,75c33,0,42688
4275535,973c27h01pr1192,0,76382
4510072,973c26h02pr1331,0,76382
6032373,13748pr0001,0,13771
4609397,88293,0,88293
6039761,973c22h03pr2394,0,76382
4284955,54590,9999,""
6030414,973c03h12pr2305,0,76382
4633510,6025,0,6025
4528915,973c03h02pr1392,0,76382
6112671,13535,0,13535
4119439,78c03,0,72706
4112862,78c04,0,71984
6112676,6474pr0009,0,21029
4540652,2545,0,2545
6023689,970c03pr0231,0,96200
4537560,63208pr1426,0,63208
6287723,66349,9999,""
4642512,970c03pr0223,0,98275
4297965,78c08,0,56905
4539347,973c03h03pr1437,0,76382
4189289,78c13,0,71945
4111943,78c13,0,71945
4114745,78c14,0,71923
6023365,973c03h03pr1469,0,76382
4189297,78c15,0,71946
6023575,973c19h03pr1358,0,76382
4275503,6630,0,6630
4558774,64681,0,64681
4658182,973c01h01pr2006,0,76382
6333985,3068bpr0542,15,76306
4167796,970e02,0,74330
6023562,973c07h03pr1795,0,76382
6023900,85863pr0069,0,94456
6005372,4162pr0015,0,10571
4586376,3626bpr0682,0,91063
4623603,973c03h18pr1782,0,76382
4622496,973c03h03pr1751,0,76382
4649785,95221pr0001,0,95331
4622318,64805pr0004,0,95748
4159533,4809,18,""
4613282,4162pr0004,0,94031
4234932,43719,0,43719
4140376,76110c02,0,76110
4266085,76110c04,0,76110
4492701,14210,15,76065
74011,73983,0,73983
4287632,78c10,0,71949
6045501,3678bpr0001,0,15058
4617547,60897,0,93793
4185272,44675,0,44675
6071628,17178,0,17178
4182750,44224,0,44224
4275338,973c03h01pr1187,0,76382
6395071,28621,182,""
6409768,2644,308,2644
6083530,970c03pr0727,72,18493
6031551,4162pr0027,0,13688
6008101,62696,0,88426
6015699,11254pr0001,0,11475
4144352,30076,0,30076
4587303,30171,0,90510
4614169,85974pr0001,0,94310
6043789,85974pr0001,0,12516
4558247,973c13h13pr1505,0,76382
6132755,3069bpr0156,0,24444
658126,6581,0,6581
4611992,973c03h27pr1684,0,76382
4596757,3960pr0010,0,92735
4271753,6066,0,6066
4655739,2577,0,2577
4109714,14226c11,0,76064
6102347,973c03h03pr2899,0,88585
4298653,4736,0,4736
4194561,44570,0,44570
4631298,5102c54,0,96890
6443844,11477,29,11477
395702,3957a,7,3957
4161317,41766,0,41766
4613921,973c03h03pr1733,0,76382
6102367,87556pr0006,0,19831
4631300,5102c33,0,96889
6008144,63208pr1239,0,88650
4630117,973c03h03pr1741,0,88585
4248956,2950,0,2950
6023617,973c25h03pr1743,0,76382
6024114,3822,0,3822
6121886,15503pr0001,0,22181
6122966,2528pr0008,0,23021
4612355,63208pr0805,0,88650
6063526,973c03h12pr2236,0,88585
4587318,64798,0,90461
4539442,64566,0,64566
4297187,55804,0,55804
6510203,65734,4,65734
4186639,45286,9999,""
6023282,87079pr0049,0,13088
4209003,47397,0,47397
6062410,87079pr0060,0,16592
6023672,973c03h02pr1672,0,76382
6032025,973c03h02pr1849,0,76382
4552506,970c03pr0128,0,86966
6023561,973c14h03pr1575,0,76382
4278481,47297,0,47297
4192762,41893,0,41893
6057455,15272pr0001,0,16129
6057474,15272pr0002,0,16135
4563307,5102c20,0,87950
6074033,14226c31,0,14225
6122494,970c03pr0912,0,22674
4264448,4376,0,4376
4653640,4162pr0012,0,70145
6085204,89140pr0004,0,18148
4551359,30177,0,30177
6038531,13965,0,13965
6177624,30806,9999,""
4658972,2528pr0003,0,74900
4569110,30177,0,88430
6055298,973c03h27pr2488,0,76382
4562873,2902,0,87911
4552039,3676,0,3676
4583184,87567pr0002,72,11992
4551168,3039pr0015,0,86665
6132753,3068bpr0280,0,24442
6177156,28327,0,28327
6170384,28324,0,28324
6094066,92438,0,92438
4598407,89650,0,89650
4107807,32019,0,75999
4636279,33211,0,33211
4144533,30540,0,30540
6044212,3070bpr0086,0,14851
4597644,33009,0,33009
4120182,32177,0,32177
4586837,32177,0,32177
6032272,973c03h02pr1960,0,76382
6028041,2815,0,2815
6177083,20309,0,20309
6292804,4861,29,4861
6032117,3626cpr0936,0,75906
4649770,30275,0,30275
4546206,30248,0,30248
4496674,2994,0,2994
4588493,2823,0,2823
6396403,1846,0,1846
4511920,2560,0,2560
4543996,75c49,0,85523
4195378,3788,0,3788
6013699,90640,297,""
4500978,6233,0,6233
290226,2902,0,2902
6078954,970c03pr0697,0,18091
4616245,93274,0,93274
4533060,973f017pr1418,0,76382
4622148,94301,0,94301
6024059,973c03h03pr2045,0,76382
4582536,4218,0,4218
4623527,87612pr0001,0,96035
4563311,5102c42,0,87951
4541890,75347,0,75347
6370455,15207,321,15207
6134781,24144,0,24144
4528196,973c03h03pr1391,0,76382
6008197,3626bpr1028,0,10892
4556983,2543,0,2543
6044702,14696,0,14696
4528331,14226c11,0,63143
4567440,85970,0,85970
4106380,32017,0,32017
4589270,64807,0,64807
4514560,60700,0,60700
4542400,2432,2,""
4215946,48202,0,48202
4246900,50944,0,50944
6016121,973c03h03pr2167,0,76382
6030249,973c03h12pr2264,0,76382
4160151,40666,15,""
4113892,71620,9999,""
4528078,30565,0,30565
4161266,41764,0,41764
453026,4530,0,4530
4213649,30394,0,30394
4652287,87990pr0001,0,99782
4181042,30072,0,30072
4299239,2920,0,2920
4160869,41769,0,41769
4512716,2528,0,2528
6032681,973c03h01pr2335,0,76382
4530589,60594,0,60594
6129250,22425,0,22425
4518409,57796,0,57796
4567555,48648c01pr0003,0,48247
383326,3833,0,3833
4533092,30480,0,30480
6041458,973c03h12pr2407,0,88585
6032069,87557pr0003,0,94203
4120425,32146,0,32146
4285331,54779,0,54779
6040297,43710,0,43710
6056856,973c21h03pr2531,0,76382
6063318,973c03h03pr2595,0,76382
4579413,89536,0,89536
4616311,3626bpr0781,0,94683
3004126,30041,0,30041
6065673,973c03h03pr2628,0,76382
6292569,17630,0,17630
6043700,56897,0,56897
4238840,48496,0,48496
6335415,24008pr0060,30,76996
4227853,32495c01,0,50301
4295131,2904,0,2904
4650636,32294,0,32294
4525078,4341,0,4341
4248831,30035,0,30035
6333986,26603pr0053,0,76309
6018805,75937,0,75937
6008192,4150pr0008,0,10890
4527604,62743,0,62743
4289615,30517,0,30517
6032279,973c03h26pr2016,0,76382
4513023,57518,0,57518
4530673,50859b,0,50859
4200127,30643,4,30643
6103448,20133,9999,""
4296147,78c02,0,56602
6461276,29685pr0001,15,49584
4650261,98725pr0001,0,99338
6093267,3024pr0009,0,18968
381526,3815,0,3815
4177421,3713,0,6590
6073497,973c03h03pr2653,0,76382
6133716,11438,0,11438
4517925,61252,0,61252
4631712,93565pr0003,0,96996
6122110,13786pr0003,0,22378
6455741,20313,15,20313
4291596,75c08,0,55646
6043747,50451,0,50451
4192763,41897,0,41897
4603502,4175,0,4175
6078026,973c03h12pr2706,0,76382
4518549,58057pr0002,0,58057
4624618,970c03pr0231,0,96200
6021366,2587pr0027,0,10328
4590766,90370pr0001,0,92160
6018819,90370pr0001,0,12172
4520681,6201,484,""
243423,2434,1,2434
4246955,51262,0,51262
4500573,14728c100,0,58559
6078306,973c03h26pr2716,0,76382
4279270,30134,0,30134
4501533,6192a,0,6192
4159103,2566,0,2566
4110024,30179,0,30179
4286023,2413,0,2413
4192455,46667,0,46667
4659337,98568pat0001,0,98568
6117932,21709,0,21709
4160393,42022,0,42022
6043668,14728c250,0,14728
6071287,14736pr0002,0,17440
4273962,6086,0,6086
6078056,970c03pr0681,0,17921
4166619,41539,0,41539
4185583,30363,0,30363
6116785,6179pr0014,0,21507
623326,6233,0,6233
6083473,17016pr0001,0,18487
4527984,42060,0,42060
4157286,40232,0,40232
4156105,31321,2,31321
4501532,57912c01,14,57912
4124045,32209,0,32209
622126,424,0,6221
6475048,28551,191,28551
6078935,973c19h19pr2729,0,76382
345526,3455,0,3455
4623649,970c03pr0223,0,96053
6080362,973g03c14h01pr2749,0,16360
4632637,90639,0,90639
6082466,973c12h03pr2783,0,76382
4632652,90639pr0008,0,93299
6083509,973c03h28pr2786,0,76382
4113209,30238,0,30238
4238912,48183,0,48183
4200486,45301,0,45301
395926,3959,0,3959
4632631,90638pr0010,0,93303
458926,4589,0,4589
4195701,41749,0,42019
4205272,41749,0,41749
4560182,87079,0,87079
4584126,90202,0,90202
4124111,3731,0,3729
4185620,44567a,0,44567
4542573,32278,0,64871
6077866,973c03h03pr2697,0,76382
6384647,3031,25,3031
6171840,27150,0,27150
6145492,56823c50,0,23198
614026,6140,0,6140
4593555,90609,0,90609
4613153,93273,0,93273
6097586,3010,320,""
73092,73092,0,73092
6113961,75c14,0,56178
6083606,973c03h12pr2713,0,76382
4652171,98568pat0002,0,98568
6078311,973c03h02pr2719,0,76382
6086754,973c75h03pr2807,0,76382
6107232,970c03pr0827,0,20584
6107228,973c22h03pr2955,0,76382
303326,3033,0,3033
4118888,30183,0,30183
4296142,44300,0,44300
4550004,4855,0,4855
6057457,2653,14,2653
4632336,95324,0,95324
4105285,30133,0,30133
4141810,32333,0,32333
4119374,30033,0,30033
4620385,95229,0,95229
260726,2607,0,2607
4659662,95199,0,95199
4260952,52688,9999,""
4620763,92950,0,92950
4613759,92582,0,92582
4623524,87615,0,87615
6089184,973c21h03pr2813,0,76382
258526,2585,0,2585
4248262,3934,288,""
383526,3835,0,3835
6057441,973c03h18pr2572,0,76382
6051914,4025,0,15604
6070376,58176,0,""
4626967,95348,0,95348
6058302,973e066pr2584,0,76382
4540699,2528pr0001,0,84639
6020827,98100pr0002,0,70252
6122220,3626cpr1742,0,22418
4157669,32534,0,32534
307026,3070b,0,3070
4613958,53454,1103,53454
4143663,30375,0,30375
6092509,6205,0,6205
6106304,50955,0,50955
6010831,74698,0,74698
6106305,50956,0,50956
3004826,30048,0,30048
4160760,30048,0,30048
4610232,85974,0,85974
4100423,6087,0,6087
6310499,14769pr1169,19,69084
4163334,4445,0,4445
4224042,45568,0,45568
663626,6636,0,6636
416126,4161,0,4161
4667803,970c03pr0238,0,97431
4255318,73312,0,73312
448826,4488,0,4488
4140701,30397,0,30397
6081646,98382pr0005,0,18328
6074583,92235pat0003,0,92235
6006376,90201,0,90201
4141300,32293,0,32293
6033693,3069bpr0007,0,13916
251626,2516,0,2516
4125213,2741,0,2741
4521681,62113,0,62113
416226,4162,0,4162
4263506,48002a,0,48002
4590663,91049,0,91049
6076678,88646,0,17836
4543367,6571,0,6571
302926,3029,0,3029
3003126,30031,0,30031
656426,6564,0,6564
300226,3002,0,3002
4143705,30035,0,30035
6056500,6060,0,15967
4180536,43723,0,43723
265326,2653,0,2653
250826,2508,0,2508
4593562,90616,0,90616
4667463,95347,0,95347
370226,3702,0,3702
292126,2921,0,2921
4142861,30517,0,30517
4188195,2585,0,2585
6062698,92338,0,92338
4529064,63082,0,63082
4515373,60481,0,60481
4160334,41767,0,41767
4163139,41672,0,41672
4654377,98834pr0003,0,70775
6142180,21755,80,25672
4612295,92547pr0007,0,92547
6052126,99206,0,99206
4497077,3020,28,3020
4163373,3043,0,3043
303826,3038,0,3038
4227392,30357,0,30357
4106921,2599,0,2599
6110026,970c03pr0842,0,20933
4105288,30134,0,30134
6020296,92761pr0001,0,12164
4541924,64683,0,64683
4539268,56898,0,56898
347526,3475b,0,3475
6023420,2545pr0001,0,84625
6112605,75c11,0,63037
6021516,98834pr0003,0,70775
6107392,18979,0,18979
303226,3032,0,3032
6028124,970e07,0,93798
6008280,970e04,0,93798
6016945,98177pr0001,0,11782
237726,2377,0,2377
6035206,93563,0,93563
6114300,970c03pr0853,0,21138
6058115,47753pr0014,0,16316
4529099,5102c12,0,63539
4650900,89520,0,89520
621130,73590c02a,0,6211
6032009,973c37h18pr1774,0,76382
6055472,15464pr0003,0,15835
6101020,4162pr0037,0,19688
6083498,970c03pr0734,0,18489
301126,3011,0,3011
4515172,60470b,0,60470
6055605,15439,0,15439
6055127,13691pr0001,0,11360
6055128,13708pr0001,0,11354
4162345,41879a,0,41879
4613052,93912,9999,""
6148296,14769pr1047,0,26354
4588030,87079pr0004,0,91840
6020641,973c27h03pr2197,0,76382
6038275,14290pr0002,0,14296
4100355,5306bc020,0,75938
4618131,970c03pr0212,0,95041
4529100,5102c24,0,63540
6092952,13349,0,13349
330726,3307,0,3307
6092570,15207,0,15207
6055596,15428pr0001,0,15853
4298011,44674,0,44674
4107136,2825,0,32006
6128992,22385,0,22385
370026,3700,0,3700
348326,3483,0,3483
395826,3958,0,3958
362226,3622,0,3622
6041729,970c03pr0539,0,14620
4498713,58247,0,58247
6053077,15068,0,15068
4140588,2540,0,2540
6034002,30162,0,90465
4587312,30103,0,90394
4630132,92235pat0002,0,92235
4613864,3626bpr0760,0,94214
6051038,15456,0,15456
617926,6179,0,6179
4582792,57519,0,57519
4292482,53550,0,53550
6024109,53550,0,53550
6024106,54271,0,54271
6452140,15396,10,3373
6022292,12550pr0005,0,12848
6058961,87556pr0004,0,16386
6084656,18450,0,18450
4141820,71981,0,71981
4295301,53990,0,53990
4143822,31367,1,""
6001874,973c01h01pr2024,0,88585
6229099,25059,4,25059
368076,3680,0,""
6143851,2743,0,2743
4186713,44970,0,44970
6099340,3626cpr1576,0,19330
6021074,973c22h03pr2192,0,76382
6039691,973c03h12pr2377,0,76382
6039693,973c03h12pr2378,0,76382
6150198,5102c23,0,26436
4293189,30367bpr0003,0,55439
